	bbc_url_id	date	news_title	label
1175	52364766	28 Oṣù Ìgbé 2020	Coronavirus: Ọjoọ́ mélòó ni Coronavirus ń lò lára kí ènìyàn tó gba ìwòsàn?	health
1176	52375274	21 Oṣù Ìgbé 2020	Coronavirus Lockdown: Iléèwé Chrisland ṣetán láti fún ìgbẹ̀kọ́ orí ayélujára lọ́jọ́ Ajé tó ń bọ̀	entertainment
1177	52383033	22 Oṣù Ìgbé 2020	Coronavirus pandemic: Ẹgbẹ́ àwọn àgbẹ̀ ní Nàìjíríà ní ìyàn ń bọ̀ lẹ́yìn coronavirus àyàfi...	nigeria
1178	52383035	27 Oṣù Ìgbé 2020	Ramadan Tips: Bí àwọn Mùsùlùmí ṣe leè ṣe Ramadan ọdún yìí lásìkò àrùn Coronavirus	entertainment
1179	52385710	22 Oṣù Ìgbé 2020	Coronavirus Pandemic: Ìjọba fòfin de kátà-kárà ọtí líle lásìkò igbele covid-19, àwọn èèyàn ń fi ọ̀gbìn oyinbo àti ọkà bàbà ṣe ọtí lílé labẹle	health
1180	52393414	6 Oṣù Ẹ̀bibi 2020	Coronavirus: Àwọn alárùn coronavirus ṣe ìwọ́de ní Gombe, wọ́n ní ìjọba n febi pa wọ́n	nigeria
1181	52399188	24 Oṣù Ìgbé 2020	Human sales: Ọkùnrin Lebanese tó lu ọmọ Nàìjíríà ní gbàǹjo ti kó sí páńpẹ́ ọlọ́pàá	nigeria
1182	52416210	1 Oṣù Ẹ̀bibi 2020	May Workers day: Ìkáyàsókè bá àwọn òṣìṣẹ́ nítorí àìmọ ọjọ́ ọ̀la lẹ́yìn Coronavirus	health
1183	52226602	13 Oṣù Ẹ̀bibi 2020	Alaafin of Oyo: Aláàfin pàṣẹ lórí ilẹ̀ tó ń dènà àbò fáwọn ará ìlú Ọ̀yọ́	entertainment
1184	52226606	9 Oṣù Ìgbé 2020	Coronavirus lockdown: Bí àrùn Coronavirus ṣe dá gbogbo àgbáyé gúnlẹ̀ sójú kan náà nìyí	nigeria
1185	52241354	13 Oṣù Ẹ̀bibi 2020	Lagos Lockdown: Ìgbésẹ̀ ìjọba lórí Twitter tì mí lójú- Jimi Disu	nigeria
1186	52247441	13 Oṣù Ìgbé 2020	Mo ti kọkọ sọ fún Toyin Abraham pe mi o le ṣe amúgbálẹ́gbẹ rẹ̀- Sam Olatunji	entertainment
1187	52252860	7 Oṣù Ẹ̀bibi 2020	Coronavirus prevention tips: Ọ̀nà àbáyọ fún olóyún lásìkò àjàkálẹ̀ ààrùn Covid-19	health
1188	52261439	16 Oṣù Ìgbé 2020	Coronavirus tips: Ìlànà ojúlówó márùn ún tó kápá ìtànkálẹ̀ COVID-19	health
1189	52270404	15 Oṣù Ìgbé 2020	Coronavirus Lockdown: À ń gbáradì láti pàṣẹ òfin kóníléógbélé tó bá dójúẹ̀ tán - Ìjọba ìpínlẹ̀ Ondo	nigeria
1190	52331252	17 Oṣù Ìgbé 2020	Coronavirus update: Àwọn ẹgbẹ́ agbábọ́ọ̀lù ìlẹ̀ Gẹ̀ẹ́sì fẹnukò láti parí líìgì ọdún yìí	politics
1191	52335690	5 Oṣù Ẹ̀bibi 2020	Gbèsè tí Buhari ń jẹ bójúmu, isẹ ìdàgbàsókè ló fi ń ṣe - Agbẹnusọ fún ilé aṣòfin àgbà	nigeria
1192	52351734	20 Oṣù Ìgbé 2020	Abba Kyari: Àwọn ojúṣe olórí àwọn òṣìṣẹ́ fún ààrẹ Nàìjíríà	politics
1193	52364761	22 Oṣù Ìgbé 2020	Richard Akinjide: Ìtàn igbe ayé Richard Akinjide, agbẹjọro àti olóṣèlú tó moye	entertainment
1194	52364765	25 Oṣù Ìgbé 2020	Coronavirus cases in Africa: Ọga àgbà UCH ní kò sí ibùdó ayẹwo àrùn Coronavirus ní UCH	health
1195	52364766	28 Oṣù Ìgbé 2020	Coronavirus: Ọjoọ́ mélòó ni Coronavirus ń lò lára kí ènìyàn tó gba ìwòsàn?	health
1196	52375274	21 Oṣù Ìgbé 2020	Coronavirus Lockdown: Iléèwé Chrisland ṣetán láti fún ìgbẹ̀kọ́ orí ayélujára lọ́jọ́ Ajé tó ń bọ̀	entertainment
1197	52383033	22 Oṣù Ìgbé 2020	Coronavirus pandemic: Ẹgbẹ́ àwọn àgbẹ̀ ní Nàìjíríà ní ìyàn ń bọ̀ lẹ́yìn coronavirus àyàfi...	nigeria
1198	52383035	27 Oṣù Ìgbé 2020	Ramadan Tips: Bí àwọn Mùsùlùmí ṣe leè ṣe Ramadan ọdún yìí lásìkò àrùn Coronavirus	entertainment
1199	52385710	22 Oṣù Ìgbé 2020	Coronavirus Pandemic: Ìjọba fòfin de kátà-kárà ọtí líle lásìkò igbele covid-19, àwọn èèyàn ń fi ọ̀gbìn oyinbo àti ọkà bàbà ṣe ọtí lílé labẹle	health
1200	52393414	6 Oṣù Ẹ̀bibi 2020	Coronavirus: Àwọn alárùn coronavirus ṣe ìwọ́de ní Gombe, wọ́n ní ìjọba n febi pa wọ́n	nigeria
1201	52399188	24 Oṣù Ìgbé 2020	Human sales: Ọkùnrin Lebanese tó lu ọmọ Nàìjíríà ní gbàǹjo ti kó sí páńpẹ́ ọlọ́pàá	nigeria
1202	52416210	1 Oṣù Ẹ̀bibi 2020	May Workers day: Ìkáyàsókè bá àwọn òṣìṣẹ́ nítorí àìmọ ọjọ́ ọ̀la lẹ́yìn Coronavirus	health
1203	VON_1	May 18, 2018	Ile-itura Kenya bere fun ẹ̀gbẹ̀rún mẹ́wàá dollar lati wo ayeye igbeyawo aremo oba	nigeria
1204	VON_2	January 22, 2019	Petr Cech yoo fẹ̀yìntì nìdí ere bọ́ọ̀lù nipari sáà yíi	sport
1205	VON_3	July 5, 2019	Ipinle Osun : Oyetola tun jawe olubori nílé ẹjọ́ tó ga jùlọ gẹ́gẹ́ bíi Gómìnà ipinle Osun	politics
1206	VON_4	June 14, 2019	Àyájọ́ Ìgbátí  Olóòyì: Asofin  gba akẹgbẹ rẹ obinrin leti lorile ede Kenya	africa
1207	VON_5	January 30, 2019	Mọ nipa Seyi Makinde, oludije fun ipo gomina labe asia ẹgbẹ́ òṣèlú PDP nípínlẹ̀ Ọyọ,	politics
1208	VON_6	January 29, 2019	Ilé ìgbìmọ̀ aṣojú ṣòfin bọwọ́ lu #30,000 fáwọn òṣìsẹ́	sport
1209	VON_7	September 20, 2018	Omίyalé gbẹmίί awọn eniyan mọ́kànlélọ́gọ́rùn ún ni ipinlẹ mẹ́rin	nigeria
1210	VON_8	August 10, 2018	Aare Buhari gboriyin fun gbajugbaja onisiro ti o pe omo odun mọ́kàndínlọ́gọ́rùn ún	nigeria
1211	VON_9	May 1, 2020	Àjọ̀dún àwọn òsìsẹ́: Abẹnugan ilé-ìgbìmọ̀ asojú rọ òsìsẹ́ láti tẹramọ́ isẹ́	nigeria
1212	VON_10	May 1, 2020	May Day: Abẹnugan ilé-ìgbìmọ̀ asòfin àgbà gbósùbà fún àwọn òsìsẹ́	nigeria
1213	VON_11	May 1, 2020	COVID-19: Àwọn ènìyàn mẹ́rìnlènígba (204) míràn tún jẹyọ lórílẹ̀ èdè Nàíjíríà	health
1214	VON_12	April 30, 2020	Kò tíì ṣí ọjọ́ kan ní pàtó nígbà tí ilé-ìwé yóò wọlé- Emeka Nwajiuba	nigeria
1215	VON_13	April 29, 2020	Kò gbọdọ̀ ṣí ilé-ìwé aládàáni kankan tó gbọ́dọ̀ bẹ̀rẹ̀ isẹ́ – Minisita FCT	nigeria
1216	VON_14	April 27, 2020	Ètò ààbò gbogbo ọmọ orílẹ̀ èdè Nàíjíríà ló jẹ mí lógún jùlọ – Aarẹ Buhari	nigeria
1217	VON_15	April 27, 2020	COVID-19: Ààrẹ Buhari pàsẹ ètò kónílé-gbélé ní ìpínlẹ̀ Kano	nigeria
1218	VON_16	April 27, 2020	Ọmọ orílẹ̀ èdè Nàíjíríà mẹ́tàlá ló padà sílè láti Togo: NIS	nigeria
1219	VON_17	April 27, 2020	Ààrẹ Buhari yóò bá Nàíjíríà sọ̀rọ̀ lónìí :Ǹjẹ́ ààrẹ yóò fòpin ṣí òfin kónílé -gbélè tàbí ýoò tún fi ọjọ́ kún un	nigeria
1220	VON_18	April 27, 2020	Ilé ìgbìmọ̀ asojú (Reps) yóò padà sẹ́nu isẹ́ ní April 28	nigeria
1221	VON_19	April 27, 2020	Ìjọba àpapọ̀ ń ṣe ìwádìí lórí bí àwọn ènìyàn ṣe ń kú ní ìpínlẹ̀ Kano- Minisita	nigeria
1222	VON_20	April 27, 2020	Ààrẹ Buhari nìkan ló leè sọ ìgbà tí ètò kónílé-gbélé yóò parí – Minisita	nigeria
1223	VON_21	April 26, 2020	COVID-19: Àwọn ènìyàn mẹ́tàdínláàdọ́rùn ún (87) míràn tún jẹyọ lórílẹ̀ èdè Nàíjíríà	health
1224	VON_22	April 26, 2020	Àjọ WHO yan Okonjo-Iweala láti jẹ́ asojú ikọ̀ tó ń gbógun ti ààrùn COVID-19	health
1225	VON_23	April 26, 2020	COVID-19: Ìyàwó ààrẹ Buhari pín àwọn ohun ilé-ìwòsàn	nigeria
1226	VON_24	April 25, 2020	COVID-19: Àwọn ènìyàn mẹ́rìnléláàdọ́fà (114) míràn tún jẹyọ lórílẹ̀ èdè Nàíjíríà	health
1227	VON_25	April 25, 2020	Abba Kyari jẹ́ olóòótọ́ fún ààrẹ Buhari àti agbẹnusọ rere fún Amẹrika: Ìjọba Amẹrika	politics
1228	VON_26	April 24, 2020	COVID-19: Àwọn ènìyàn méjìdínláàdọ́fà (108) míràn tún jẹyọ lórílẹ̀ èdè Nàíjíríà	health
1229	VON_27	April 24, 2020	Ilé-isẹ́ ológun òfurufú ṣe ìdánilẹ́kọ̀ọ́ fún awọn nọ́ọ̀sì rẹ̀ nípa ṣíse ìtọ́jú àwọn tó bá farapa	nigeria
1230	VON_28	April 24, 2020	Ilé-isẹ́ ológun run agbègbè ti ikọ̀ ọmọ ogun ọlọ̀tẹ̀ fi ń ṣe ibùgbé ní ìpínlẹ̀ Borno	nigeria
1231	VON_29	April 24, 2020	RAMADAN: ẹ máa lo ààrùn COIVD -19 láti yẹra fún ààwẹ̀- Buhari	nigeria
1232	VON_30	April 23, 2020	COVID-19: Àwọn ènìyàn mọ́kànléláàdọ́rùn ún (91) míràn tún jẹyọ lórílẹ̀ èdè Nàíjíríà	health
1233	VON_31	April 22, 2020	Àdánù ńlá ní ikú Richard Akinjide jẹ́ fún ìpínlẹ̀ Ọ̀yọ́ – Makinde	nigeria
1234	VON_32	April 22, 2020	Ilé-isẹ́ ológun gbẹ̀mí àwọn ọmọ-ogun ọlọ̀tẹ̀ mọ́kànlélógún ní ìpínlẹ̀  Zamfara	nigeria
1235	VON_33	April 21, 2020	Erín wó ! gbajú-gbajà amòfin àti agbẹjọ́rò, Richard Oṣuọlale Akinjide ti kú	entertainment
1236	VON_34	April 20, 2020	COVID-19: ìpínlẹ̀ Kano bẹ̀rẹ̀ oúnjẹ pínpín fụ́n àwọn ará ìlú	nigeria
1237	VON_35	April 20, 2020	COVID-19: Àwọn ènìyàn mẹ́rìndínláàdọ́rùn ún (86) míràn tún jẹyọ lórílẹ̀ èdè Nàíjíríà	health
1238	VON_36	April 20, 2020	Abba Kyari: Ààrẹ Buhari bá ìpínlẹ̀ Borno kẹ́dùn	politics
1239	VON_37	April 20, 2020	Àwọn ènìyàn mẹ́tàdínláàdọ́ta pàdánù ẹ̀mí wọn lórí ìkọlu tó sẹlẹ̀ ní ìpínlẹ̀ katsina	nigeria
1240	VON_38	April 19, 2020	Ilé ìgbìmọ̀ asójú kẹ́dùn ikú Abba Kyari	politics
1241	VON_39	April 18, 2020	Erín wó! Ààrùn Corona(COVID-19) pa adarí òsìsẹ́ ààrẹ  Buhari	health
1242	VON_40	April 18, 2020	COVID-19: Àwọn ènìyàn mọ́kànléláàdọ́ta (51) míràn tún jẹyọ lórílẹ̀ èdè Nàíjíríà	health
1243	VON_41	April 17, 2020	COVID-19: Ẹ tú àsírí àwọn ọ̀daràn tó bá gbẹnu ibodè wọlé sí Nàíjíríà	health
1244	VON_42	April 16, 2020	COVID-19 : FCTA gbé ìlànà tuntun jáde lásìkò òfin kónílé-gbélé	health
1245	VON_43	April 16, 2020	Ààrẹ  Buhari bá adarí ìjọba Britain,Johnson yọ̀ fún bíborí ààrùn Corona	nigeria
1246	VON_44	April 16, 2020	COVID-19: Ààrùn Corona ni China ń bá wọ̀yá ìja kìí ṣe Nàíjíríà tàbí ilẹ Afirika tó wà nílẹ̀ China – Minisita	health
1247	VON_45	April 14, 2020	COVID-19: Ààrẹ Buhari gbósùbà fún akọròyìn, àjọ elétò ààbò àti ì̀lera	nigeria
1248	VON_46	April 14, 2020	Ọwọ́ ọlọ́pàá tẹ ọ̀daràn tó pa ajíhìnrere Grace Ajibọla nílùú Ìbàdàn	world
1249	VON_47	April 14, 2020	COVID-19. A o ní foríjin ẹni tó bá tàpá sófin kónílé-gbéle- Kọmísọ́nà ìpínlẹ̀ Ọ̀yọ́	nigeria
1250	VON_48	April 13, 2020	COVID-19: Àwọn ènìyàn márùn ún (5) míràn tún jẹyọ lórílẹ̀ èdè Nàíjíríà	health
1251	VON_49	April 13, 2020	COVID-19: Ẹ máa lo òsèlú fún akitiyan ìjọba nípa ààrùn Corona-IBB	health
1252	VON_50	April 12, 2020	Easter: Abẹnugan ìpínlẹ̀ Ọ̀sun rọ Nàíjíríà láti ní ìrètí nínú Ọlọ́run	entertainment
1253	VON_51	April 8, 2020	Ó gbóná fẹli-fẹli:Ìjàm̀bá iná sẹlẹ̀ nílé-isẹ́ ìsirò –owó	nigeria
1254	VON_52	April 7, 2020	COVID-19: Àwọn ènìyàn mẹ́fà (6) míràn tún jẹyọ lórílẹ̀ èdè Nàíjíríà	health
1255	VON_53	April 7, 2020	Ẹ pín ìrẹsì tí ẹ gbà lọ́wọ́ àwọn fàyàwọ́ fún ọmọ orílẹ̀ èdè Nàíjíría-Buhari	nigeria
1256	VON_54	April 7, 2020	Ọjọ Ajinde kristi :Ìjọba orílẹ̀ èdè Nàíjíríà pàsẹ ọjọ́ Ẹti,Ajé fún ìsinmi	nigeria
1257	VON_55	April 6, 2020	COVID-19: Gómìnà ìpínlẹ̀ Ọ̀yọ́ yege àyẹ̀wò, yóò bẹ̀rẹ̀ isẹ́ lónìí	health
1258	VON_56	April 6, 2020	COVID-19: Àwọn ènìyàn mẹ́jọ (8) míràn tún jẹyọ lórílẹ̀ èdè Nàíjíríà	health
1259	VON_57	April 6, 2020	COVID-19: Gómìná ìpínlẹ̀ Eko yóò tẹ̀síwájú nípa ètò ìrànwọ́	nigeria
1260	VON_58	April 5, 2020	COVID-19: Àwọn ènìyàn mẹ́wàá (10) míràn tún jẹyọ lórílẹ̀ èdè Nàíjíríà	health
1261	VON_59	April 5, 2020	COVID-19: Àwọn ènìyàn márùn ún míràn tún jẹyọ lórílẹ̀ èdè Nàíjíríà	health
1262	VON_60	April 3, 2020	A ó ṣa ipá wa láti gbógun ti ààrùn Corona ní Nàíjíríà- Chikwe Ihekweazu	world
1263	VON_61	April 3, 2020	COVID-19: Ìpínlẹ̀ Anambra àti ìpínlẹ̀ míràn ti bẹ̀rẹ̀ gbígba owó ìrànwọ́	nigeria
1264	VON_62	April 3, 2020	COVID-19: Ẹ máa san owó osù àwọn òsìsẹ́ lásìkò – ààrẹ Buhari	nigeria
1265	VON_63	April 2, 2020	Alákoso àwọn asọ́bodè gbósùbà fún àwọn òsìsẹ́ rẹ̀	nigeria
1266	VON_64	April 2, 2020	COVID-19 : ilé-isẹ́ ológun ní irọ́ ni fídíò tí wọ́n ń gbé káàkiri	health
1267	VON_65	April 2, 2020	COVID-19: Àwọn mẹ́tàlélógún(23) mìíràn tún jẹyọ lórílẹ̀ èdè Nàíjíríà	health
1268	VON_66	April 2, 2020	COVID-19: Ẹ wo ìlú Àbújá bó se pa lọ́lọ́	health
1269	VON_67	April 1, 2020	Títìpa: ìjọba àpapọ̀  bẹ̀rẹ̀ pínpín ogún ẹgbẹ̀rún naira nílùú Àbújá	entertainment
1270	VON_68	April 1, 2020	Owó epo ọkọ̀ ayọ́kẹ́lẹ́ tún ti dínkù sí N123.50	nigeria
1271	VON_69	April 1, 2020	COVID-19 : Àwọn méjìlá míràn tún jẹyọ lórílẹ̀ èdè Nàíjíríà	health
1272	VON_70	March 31, 2020	Àwọn tó ní ààrùn corona(COVID-19 ) ti di márùndínlógóje lórílẹ̀ èdè Nàíjíríà	health
1273	VON_71	March 31, 2020	COVID-19: Ààrẹ Buhari dúpẹ́ lọ́wọ́ àwọn ènìyàn,ilé-isẹ́ fún àtìlẹ́yìn wọn	nigeria
1274	VON_72	March 31, 2020	Covid-19: Ìgbìmọ̀ yóò tẹ̀lé ètò ìlàna kí wọ́n tó ṣe ìrànwọ́ lásìkò ìgbélé	health
1275	VON_73	March 30, 2020	A ó mójútó bí àwọn ẹrù tó ṣe pàtàkì yóò ṣe máa rìn lórílẹ̀ èdè Nàíjíríà-NGF	world
1276	VON_74	March 30, 2020	COVID-19: Kò sóhun tó semí,sùgbọ́n máa lọ fún àyẹ̀wò ní ìpínlẹ̀ Eko -Kyari	nigeria
1277	VON_75	March 30, 2020	COVID-19: Àwọn tó ní ààrun corona ni Nàíjíríà di mọ́kànléláàdọ́fà(111)	nigeria
1278	VON_76	March 30, 2020	COVID-19:Àar̀ẹ Buhari pàsẹ pé kí wọ́n ti Èkó, Ògùn àti Àbújá(FCT) pa	nigeria
1279	VON_77	March 29, 2020	Ààrẹ Muhammadu Buhari yóò máa bá àwọn ọmọ orílẹ̀ èdè Nàíjíríà sọ̀rọ̀	nigeria
1280	VON_78	March 29, 2020	COVID-19: Gómìnà Èkìtì pàsẹ ìgbélé àti títì pa gbogbo ààlà ìpínlẹ̀ náà	health
1281	VON_79	March 29, 2020	COVID-19: Ènìyàn mẹ́tàdínlọ́gọ́rùn ún(97) ló ní ààrùn Corona ní́ Nàíjíríà	health
1282	VON_80	March 27, 2020	COVID-19: Ẹ ti gbogbo pápá ọjú ọkọ̀ òfurufú,ààlà ilẹ̀ pa- Aarẹ Buhari	nigeria
1283	VON_81	March 27, 2020	COVID-19: Ènìyàn mẹ́rìnlá tún jẹyọ lórílẹ̀ èdè Nàíjíríà	health
1284	VON_82	March 25, 2020	COVID-19: Igbákejì ààrẹ,Osinbajo kò ní ààrùn Corona	health
1285	VON_83	March 25, 2020	COVID-19: Igbákejì ààrẹ,Osinbajo fi ara rẹ̀ sínú ìgbélé	health
1286	VON_84	March 25, 2020	Ààrẹ Buhari kẹ́dùn pẹ̀lú àwọn ọmọ-ogun Nàíjíríà ti ikọ̀ ọlọ̀tẹ̀ gbọ̀nà ẹ̀bùrú pa	nigeria
1287	VON_85	March 25, 2020	COVID-19: Gómìnà Sanwo-Olu pàsẹ kí wọ́n ti gbogbo ilé-ọjà pa	nigeria
1288	VON_86	March 25, 2020	Ẹ kò gbọdọ̀ ní ìpéjọpọ̀ tó ju ọgbọ̀n ènìyàn lọ- Seyi Makinde	nigeria
1289	VON_87	March 23, 2020	ASUU bẹ̀rẹ̀ ìyansẹ́lódí aláìlọ́jọ́	nigeria
1290	VON_88	March 23, 2020	Ààrùn Corona(COVID-19 ) ti gbẹ̀mí ọmọ orílẹ̀ èdè Nàíjíríà kan báyìí	health
1291	VON_89	March 23, 2020	COVID-19: Ìpínlẹ̀ Èkó kéde ìsinmi ọ̀sẹ̀ méjì fún àwọn òsìsẹ ijọba	health
1292	VON_90	March 23, 2020	COVID-19: Ọ̀gá ọlọ́pàá sèkìlọ̀ nípa mímú àti títi ènìyàn mọ́lé láìnídìí	health
1293	VON_91	March 23, 2020	COVID-19: ilé-ìjọsìn Aso Villa se ìsìn wọn lórí ẹ̀rọ ayélujára	nigeria
1294	VON_92	March 22, 2020	COVID-19: Ilé-isẹ́ ọkọ̀ ojú irin yí èròǹgbà rẹ̀ padà láti dáwọ́ isẹ́ dúró	health
1295	VON_93	March 22, 2020	Nàíjíríà yóò da gbogbo ọkọ̀ òfurufú tó ń bọ̀ wá sí orílẹ̀ èdè wọn dúrò	nigeria
1296	VON_94	March 20, 2020	Alákoso ilé-isẹ́  MTN,GLO ń fi àtìmọ́lé seré-Ilé ìgbìmọ̀ asojú	entertainment
1297	VON_95	March 20, 2020	COVID-19: Ìjọba orílẹ̀ èdè Nàíjíríà pàsẹ kí wọ́n ti gbogbo ilé-ìwé pa	health
1298	VON_96	March 18, 2020	COVID-19: Ilé ìgbìmọ̀ asojú fi òfin de àlejò láti wọlé sí gbọ̀ǹgàn wọn	nigeria
1299	VON_97	March 18, 2020	COVID-19: Ààrun corona wọ̀lú, ó tún mú ènìyàn márùn ún báyìí	health
1300	VON_98	March 18, 2020	COVID-19:Ẹ máa kárùn corona báwa,ẹ dúró sórílẹ̀ èdè yín:Nàíjíríà fi òfin ìrìnàjò de orílẹ̀ èdè Mẹ́tàĺa	nigeria
1301	VON_99	March 18, 2020	Ẹ máa gba àwọn ọmọdé láàyè láti jókòó síwájú ọkọ̀- Ajibọla	nigeria
1302	VON_100	March 18, 2020	Ìpínlẹ̀ Ọ̀yọ́ ni yóò tayọ níbi ìfiga-gbága eré ìdárayá orílẹ̀ èdè yìí-Fakorede	nigeria
1303	VON_101	March 17, 2020	Ìjàm̀bá iná ní ipinlẹ Èkó: Sanwo-Olu sàlàyé fún ààrẹ  Buhari	politics
1304	VON_102	March 17, 2020	Abẹnugan ilé ìgbìmọ̀ asojú kẹ́dùn pẹ̀lú àwọn tí àjálù ìjàm̀bá inà sẹlẹ̀ sí nílùú Èkó	nigeria
1305	VON_103	March 16, 2020	Abẹnugan ilé ìgbìmọ̀ asòfin kẹ́dùn pẹ̀lú àwọn tí àjálù ìjàm̀bá inà sẹlẹ̀ sí nílùú Èkó	nigeria
1306	VON_104	March 16, 2020	Adarí orílẹ̀ èdè Nàíjíríà kẹ́dùn pẹ̀lú àwọn ẹbí tí àjálù ìjàm̀bá inà sẹlẹ̀ sí	nigeria
1307	VON_105	March 16, 2020	Ìjàm̀bá iná nílùú Èkó:Sanwo-Olu sèlérí bílíọ̀nù méjì naira	nigeria
1308	VON_106	March 15, 2020	Emir àná, Sanusi balẹ̀ ṣi ìpínlẹ̀ Èkó	nigeria
1309	VON_107	March 13, 2020	Ẹ fi Sanusi sílẹ̀ ní kíákíá –Ilé-ẹjọ́ ìlú Àbújá	nigeria
1310	VON_108	March 13, 2020	Emir àná pe ìjọba Kano, adájọ́ àgbà lẹ́jọ́	nigeria
1311	VON_109	March 13, 2020	A ó sí pápá ọkọ̀ òfurufú ìpínlẹ̀ Enugu kó tó di ọjọ́ Àjíǹde Kristi- Minisita	world
1312	VON_110	March 13, 2020	Ẹ rí ètò ìsìnlú gẹ́gẹ́ bi oore-ọ̀fẹ́ láti fi ìpìlẹ̀ rere lélẹ̀ – Makinde	politics
1313	VON_111	March 13, 2020	Ìyansẹ́lódí: Ìjọba yóò sèpàdé pẹ̀lú ASUU	nigeria
1314	VON_112	March 11, 2020	Makinde tọwọ́bọ ìwé àbádòfin fún idasilẹ Àmọ̀tẹ́kun	politics
1315	VON_113	March 11, 2020	Sanusi yóò pẹjọ́ fún àtìmọ́lé àti líle kúrò nílùú	nigeria
1316	VON_114	March 11, 2020	Ìyanṣẹ́lódì ASUU : Ilé ìgbìmọ̀ asojú yóò sèpàdé pẹ̀lú àwọn tọ́rọ̀ kàn	nigeria
1317	VON_115	March 11, 2020	Ẹ mú sùúrù fún ìjọba nípa èròǹgbà yín- Buhari	nigeria
1318	VON_116	March 11, 2020	COVID19: Nàíj́iríà bá àwọn orílẹ̀ èdè tó ní ààrùn kẹ́dùn	health
1319	VON_117	March 10, 2020	Ẹ fọwọ́soẃọpọ̀ pẹ̀lú ilé isẹ́ ọlọ́pàá láti gbógun ti ìwà ọ̀daràn- Bashir Makama	politics
1320	VON_118	March 9, 2020	Olùdarí ilé-ẹjọ́ fẹ̀wọ̀n gbára látàrí olè jíjà	nigeria
1321	VON_119	March 6, 2020	Ààrẹ Buhari yan adájọ́ Mensem gẹ́gẹ́ bí adelé adárí ilé-ẹjọ́ kòtẹ́milọ́rùn	nigeria
1322	VON_120	March 6, 2020	Ẹ máa gbọ̀nà ẹ̀bùrú láti di olówó òjijì,ẹ lo ọpọlọ yín láti ṣe ohun tó dára – Makinde	nigeria
1323	VON_121	March 6, 2020	Àà̀run Corona: A ò gbé aláìsàn pamọ́: Mínísítà fún ètò ìlera	world
1324	VON_122	March 6, 2020	Ètò àtúnṣe yóò dé bá ilé ìwòsàn alábọ́dé ẹgbẹ̀ŕun mẹ́wàà ní Nàíjíríà	nigeria
1325	VON_123	March 5, 2020	Ìjọba àpapọ̀ fọwọ́sí owó tó lé ní bilọnu mẹ́fa naira fún afárá Kotonkarfe	entertainment
1326	VON_124	March 5, 2020	Ìjọba yóò na owó tó lé ní ẹ̀ẹ́dẹ́gbẹ̀ta miliọnu naira láti fi dẹ́kun ẹyẹ	nigeria
1327	VON_125	March 5, 2020	Ilé ìgbìmọ̀ asòfin fọwọ́sí N346bn fún ètò ìsúná NDDC	nigeria
1328	VON_126	March 4, 2020	Màá mu ètò ìdánilẹ́kọ̀ọ́ lọ́kùnún-kúndùn – Yemi-Esan	nigeria
1329	VON_127	March 4, 2020	Yemi-Esan di adarí tuntun fún àwọn òsìsẹ́ ìjọba lórílẹ̀ èdè Nàíjíríà	nigeria
1330	VON_128	March 4, 2020	A ó tẹpẹlẹ mọ́ ìgbáyé-gbádùn àwọn obìnrin -Minisita	world
1331	VON_129	March 3, 2020	Ihedioha tún  pàdánù nílé-ẹjọ́ gíga lẹ́ẹ̀kejì láti di gómìnà ìpínlẹ̀ Imo	nigeria
1332	VON_130	March 3, 2020	Ìjọba àpapọ̀ sèpinnu lati túbọ̀ máa gbógun tí àwọn ọ̀daràn	nigeria
1333	VON_131	March 3, 2020	Ilé- ẹjọ́ gíga yóò sèdájọ́ ìgbẹ́jọ́  ẹgbẹ́ PDP àti APC  nípa gómìnà Imo	politics
1334	VON_132	March 2, 2020	Coronavirus: kò séwu lẹ́gbẹ̀rún ẹ̀kọ, ẹ fọkàn balẹ̀ – Ààrẹ Buhari	nigeria
1335	VON_133	March 2, 2020	Ikú dóró ! gbajú-gbajà òsèré, Pa Kasumu jẹ́ Ọlọ́run nípè	entertainment
1336	VON_134	March 2, 2020	Ààrùn Corona:  Ẹ máa ṣe  bẹ̀rù – Minisita fún ètò ìlera	health
1337	VON_135	March 1, 2020	Òsìsẹ́ ààbò ojúbodè tú ọkọ̀ epo rọ̀bì ọ́ọ̀dúnrúndínmarun un(295) àwọn fàyàwọ́ sílẹ̀ láìgbàsẹ	world
1338	VON_136	February 27, 2020	Nàíjíríà yóò lo ìmọ̀ ẹ̀rọ láti mú ìdàgbàsókè bá isẹ́ àgbẹ̀	nigeria
1339	VON_137	February 27, 2020	Ìgbìmọ̀ ìjọba àpapọ̀ fọwọ́sí N1.2 billion fún àjọ tó ń mójútó ọkọ̀ òfurufú	nigeria
1340	VON_138	February 27, 2020	Ààrẹ Buhari bura fún ìgbìmọ̀  alámójútó àjọ ilé ìgbìmọ̀  asòfin	nigeria
1341	VON_139	February 25, 2020	Mínísítà fi àìdùnnú rẹ̀ hàn si alágbàṣe lórí isẹ́ òpópónà Kano-Maiduguri	world
1342	VON_140	February 24, 2020	ìjọba mi ti se ikọ̀ ọlọ̀tẹ̀ Boko Haram bí ọsẹ se ń sojú.– Ààrẹ Buhari	nigeria
1343	VON_141	February 24, 2020	Ọmọ ogun Nàíjíríà gbéná kojú Boko Haram láti dẹ́kun ìkọlù ní Adamawa	nigeria
